12.380633258292075,2.1754043143227255,-12.4,5.94,2.8249769220025853,-0.9585508704161657
3.2740492955354528,4.272013021646946,-0.16,7.52,1.6740807085661777,-0.14603002205598337
12.581639067982525,14.167292768693153,22.29,11.88,0.13275391087288474,0.672546704690486
16.69013039056333,9.118118288172234,22.46,12.34,0.4147263397147395,0.24883444337590088
1.0316644647477835,1.0278167027263159,1.89,-0.18,0.3069857249339562,-0.8037254547965481
6.554320445191011,2.857780602088786,5.81,4.88,1.078087695850344,-1.3968504165068991
17.645173570067513,14.478770630725707,-24.02,21.2,2.3528697173402255,0.1458192251369057
17.982348619345014,28.611858881113566,20.71,41.08,1.3053388448939844,-0.3276227068437252
0.3232599068164266,0.4390271426473776,-0.76,-0.02,3.089394743412059,0.12736804317259565
9.431461075966002,8.600226780867533,15.91,0.23,0.48008853195030765,-0.979896920849259
12.711868693039442,13.956896996090807,4.91,20.63,0.6491724879128361,1.3045199321108392
0.1706355846063734,0.28835019486631686,-0.44,0.12,2.854957146088919,0.04379672623381614
5.588001119952189,6.299335644440206,8.83,-3.29,0.3462341556776258,-1.3147608458733564
13.944447830238362,12.3811775824407,18.22,7.66,1.0687039855280425,-1.4457719763175232
11.61875182287665,1.948587094950995,-3.79,12.7,1.775442881362077,0.619879667036396
5.304381234502511,2.229468632639842,6.75,2.92,0.26829554553622803,0.47614960767128434
11.272666021889012,12.899147460542569,-9.05,19.66,2.4984110473944328,-0.9254982110210732
1.9949917446848797,0.4067265483192798,-2.28,0.45,2.8398571495961735,0.6704006644278908
1.0726434745594515,2.0467103570104235,2.94,0.08,0.5071071424878987,-0.725349883943099
8.125310154179111,4.861107873934335,-11.34,-2.19,2.9735579251454234,0.9854839218488309
7.666714326690796,3.1831949405399853,6.03,6.78,0.50001922005837,1.2924440088155573
3.498910513006841,5.533313287394266,8.49,2.89,0.4803362773759942,-0.24826389165921903
11.548966382251526,6.395579940686778,13.85,4.83,0.7683978202731849,-1.2911209364386558
10.580197753650031,16.6666355354399,16.64,-15.49,0.003521600816926377,-1.2024278793776952
4.543756992441017,4.257935291273307,0.54,8.67,1.6620152364137422,-0.317515395926224
11.772201027892867,0.22353302374944964,11.92,0.88,0.08503770173583251,-0.6565086772871931
19.75685660487975,13.98518132160753,25.0,16.45,0.1843636915430356,0.9760733162302553
3.1091489075720946,1.280770478159794,-2.04,3.3,2.4211746555045064,-1.08150755332145
7.86709890598093,3.5218470658855097,8.27,7.83,0.7788703927561097,-0.0676698089080996
11.271798157976933,11.008898675144462,-17.49,13.8,2.447524644497341,0.0528840474213772
17.1179106445609,7.717605591543493,-15.63,18.24,2.449324030659173,-0.5554580133483731
18.362837831366107,22.586819285707946,9.77,31.41,1.9882015284438206,-1.284149495961307
17.86671939840627,1.9703681710175638,10.41,16.62,0.9625874183258162,0.5051264802813087
15.121939103541083,26.94192258346725,-38.09,12.1,2.406762229705095,0.6621328119080938
12.493930255667088,6.510984754404557,13.77,10.63,0.3658978332024826,0.8760730719407035
14.216149151954475,18.307014171045996,17.59,27.15,1.113459602020338,-0.20889907314957323
2.3697741760440882,1.3783473532584258,-3.25,1.23,2.4931830205105303,0.7912340681106129
17.405348071690053,34.7491394383438,11.71,43.05,0.5085356682245026,1.1628849299265989
16.335995811752014,26.33481934544661,4.97,40.73,1.0938761575534681,0.5731206988734341
18.426542372238607,13.355511978917312,15.22,23.31,0.5709844378607678,1.0208913578340968
18.986682872676145,0.6998675495243548,-19.19,0.9,3.129432409484657,-1.2642612012591792
17.581471041284452,8.574696786215586,15.58,12.61,0.2392866140900863,1.5072823268667563
2.8021345884637827,4.206693738620116,-5.0,4.68,2.1249778049970733,0.4378440000046928
11.534345498298375,3.50975303627328,-6.54,11.99,2.292953722561448,-1.0350534833586853
0.3630037316500867,0.15331502789039253,0.36,0.31,0.45556630598218806,0.868189880576538
6.40009148723647,7.404137404499677,0.8,9.8,2.3416305810995914,-1.5608174334589833
5.50001426800211,7.60692784203601,-10.6,-4.01,2.8745178218475225,1.0676061671490755
18.08021783954702,0.00046852419154893367,5.73,17.15,1.2482761117241372,-1.2562663548517503
4.453566339616694,4.162245285021931,6.88,4.67,0.8522618787987354,-0.5295411022596856
17.60467666168919,2.480252406792548,-13.25,14.61,2.376614925800106,-0.5826792067531738
16.330887191740857,10.752904920643427,-17.62,19.55,2.497198283757385,-0.48856218453543976
1.1532158455461272,2.1171094274234425,-2.76,0.59,2.187893934723346,1.1191761907530355
8.181001082245816,11.827505048179889,8.31,18.19,1.1116325385629988,0.051831992639944424
19.08183167887042,7.586586867006917,-25.03,8.99,2.843243572426759,-0.16313303409408064
17.22794469440136,12.026110386479846,-21.78,-0.78,2.5950981116139116,1.4898503633413314
0.6032422576746854,1.041369696667057,0.31,1.61,1.4175597501439532,-0.061270227256363
16.62947645982673,10.860700082400927,11.09,19.78,0.5910020368605878,1.2331777838051452
12.960188139915685,8.779517015853212,-14.96,-6.95,3.019987488986071,1.4516552597080143
10.971625094650424,21.621116080101608,9.22,26.26,2.0285913317898268,-1.1662456451347265
15.402175450870825,1.5743868473661287,-11.57,11.46,2.4435829095917208,-1.0200548336167952
18.984967843501764,9.759839752144087,-14.57,19.99,2.566369781199713,-1.1355219162605907
1.8857059404330223,3.0262090225125244,-4.63,1.21,2.601890001092443,0.4600224452124757
2.7581545528120044,4.46823405865258,-4.55,-3.45,2.916667427474805,1.3659374854346615
0.9554509857338389,0.9406277399522088,-1.17,1.02,1.8204062405948198,1.2237660089336457
19.661527233811636,22.12704955407672,-33.8,21.08,2.257617232703952,0.6150014504631431
14.385737123235502,0.0013702797915827185,-6.84,12.66,2.0664697826197442,-0.6228296378893048
1.9378580780784072,2.7097982576994717,0.65,3.77,0.6727271024641475,1.2247836275796837
17.34767221026256,22.0722612834867,30.16,6.23,0.9803994517421334,-1.360104522070741
16.45543532688731,28.253661168661885,-32.65,8.9,1.8924192901320247,1.489168846599918
12.097232304750102,12.117486452733713,-19.91,12.82,2.7797486433637726,-0.4203395492450923
8.410802344710662,16.701080912235575,-10.38,21.02,1.5054088472073954,0.7788636930228869
5.334147237672373,1.2241351128810776,-6.11,0.24,2.9371141481031695,0.9609579639192187
13.995881086720933,19.33530026983638,15.97,28.73,0.8665336580836331,0.3389768739390433
9.751052264622723,7.253535373592032,-13.12,10.06,2.285547024184996,0.47472008880185035
16.423694017343966,10.310998305152001,22.9,13.2,0.6421194568657684,-0.30986023008281816
1.8544768544786039,0.18977040506275306,1.93,0.02,0.09973982027523033,-1.205093693219514
7.213069614354608,11.973838201339055,8.62,-11.86,0.004335984586944227,-1.4574202983162325
13.841361622629432,7.777475403257315,-2.92,21.4,1.6766676600283348,0.08233114020485988
8.962832557789795,9.66843968009354,17.91,1.2,0.34886826804180665,-0.5428992055903381
0.428378216404699,0.5570146435195521,0.36,0.9,1.38626465988098,-0.3378389080652504
12.64324054067716,23.374413547451624,-28.2,3.78,2.066108398229213,1.395049151920364
4.376767908046744,1.7256236756866536,-3.01,4.22,2.5132111687016647,-1.2524264760884525
2.4636128972043103,3.75872497394336,0.72,6.12,1.2764870179583565,0.2933341266555911
17.988602929363367,31.291224076337347,6.36,41.61,2.1612566992569366,-1.1410372917516038
18.82400262818296,3.918760260801725,-4.23,19.6,1.9751414545696235,-1.3484613364882627
3.016134000826778,4.380802732513008,-4.89,3.56,1.7527639140458482,1.2523554996319017
6.38537254112078,12.25894207309917,17.59,-1.49,0.3738217823406695,-0.6905007152998732
12.522385073572103,1.273894636670807,12.39,5.2,0.46555372654057714,-0.8034586521064551
11.642959903554441,1.5835519312405175,-6.54,10.94,2.0159659885447185,0.8481737986422413
12.730825327076925,4.569350674168057,-13.72,0.59,2.7599803625598573,1.521275128548842
0.9561537495411199,0.823392850344224,1.45,0.38,0.7804847259082218,-1.139268335782924
17.28370177722017,25.99450857667038,23.16,36.03,0.8229976250990292,0.29333072924449244
16.397569487614096,9.780462073023065,-5.67,24.33,2.031886002426173,-0.628176401048645
17.638634994604455,12.564501175667166,12.14,26.92,0.9690006325013524,0.42918752713276254
1.5177270125015996,0.18864465283466614,-1.17,1.16,2.448629447327941,-0.8447421793277761
5.761914056532101,9.061274628231438,-2.54,14.6,1.7239345288483772,0.03142111307878026
18.626730552180902,5.534776068169664,-17.73,11.54,2.813208042004151,-1.2246258301985835
2.713375645304239,0.7739693700055138,-1.63,3.04,2.1443667089878446,-0.37175327400987923
14.120038379804672,3.974381678282139,-1.55,17.22,1.8140746455505934,-0.7273051902440942
2.617912745686879,2.5806290705853034,-1.09,5.07,1.7145006300137244,0.13788412970464292
8.78382325673834,6.82241779096376,-10.7,11.22,2.2303167939385675,0.23417728901468426
9.14388630474715,0.45355913748918103,8.38,4.67,0.514739540066113,-0.13777025488050976
17.480037179420396,11.559568458652759,19.42,14.69,0.1929797763863007,1.1810075286352126
15.474867671225676,2.3406104216575403,-5.59,14.7,1.7851885832926542,1.5370082162881333
14.7780730360844,12.068389814971502,5.6,25.35,1.1206463296874927,0.5189603377006682
12.654385804651467,10.488285602202623,15.72,15.63,1.0469657444531761,-0.5850034988369167
2.623296111784519,1.9752792583601908,-3.62,0.21,2.526446331812844,1.3379065247871407
17.332024472510774,0.8522232079413462,-17.36,3.4,2.904093728413237,1.1563940285882124
19.926924464678734,26.013543129208394,-26.54,32.83,1.7842271469462108,0.8182030600045183
2.3511745602629386,0.3237682339455291,1.27,2.09,0.894218174091424,1.3462167923686987
6.3964081408446845,8.087261499724804,-11.61,-3.14,2.7313961005470913,1.1904684456905668
4.523700592517432,5.39193284336115,3.88,7.03,1.759148863928911,-1.2582324822694717
17.11492939315101,21.3574307371255,-27.88,20.9,2.0059498037341807,0.8811832080643454
7.721298562472807,2.7850693020124355,9.67,-0.29,0.20027508899992338,-0.9176291072355366
19.97473475932133,10.46749663418907,-10.38,27.83,1.7691935897669422,0.4643661147820337
8.162009494312217,9.948429571237387,-0.55,17.55,1.329741850461497,0.49523128356263646
4.583655223744185,3.9130484371254393,5.89,-2.01,0.34811728816192666,-1.502051370229886
7.6538924012653204,5.611834562523251,-10.38,7.68,2.7016869974821964,-0.4684202726809925
10.929332269029892,11.533285475694639,-12.53,17.38,1.8824159719425888,0.6089742443105712
18.875655823107166,20.561763979576757,-26.12,19.15,1.8713588426123038,1.215893085216622
19.677194615389446,27.47249487677954,22.47,32.17,0.2520607522502559,1.1941861202761603
17.178387818590465,3.4100672842539987,-18.11,-1.24,3.0246143793560907,1.3754273444859573
9.727892808653117,12.554388220293815,14.95,15.0,0.4261311300949766,0.6379449834374951
11.619565205783296,21.81481744996977,-4.82,31.75,2.111460391852477,-0.5937416255150747
11.200132175691282,10.436634061710507,21.38,2.79,0.04810194132348112,0.16953982564408232
8.863935820767399,3.331948446188788,-8.38,7.04,2.707300501684953,-1.0351949160475475
6.341124602427472,6.7233708908891705,12.45,-2.53,0.041997002503951254,-0.4704336521835011
15.079055548510986,14.088668034476509,-24.76,15.03,2.710406172887822,-0.23675302679607113
10.924103500773914,18.57967814309772,27.92,6.25,0.5438040741504369,-0.5116594297994621
9.413266622596566,9.52304990446675,-3.94,14.44,2.500802953663092,-1.3178689435717912
10.63621437829144,9.778524815631945,16.27,4.56,0.8408081061568525,-1.1925485379214065
